price,log_price,bedrooms,rating,amenities_count,predicted,residual,price_flag
99.0,4.59511985013459,0.0,4.6,12,4.1944193777593695,0.40070047237522033,normal
125.00000000000004,4.8283137373023015,1.0,4.45,17,4.611261407707426,0.21705232959487564,normal
310.00000000000006,5.736572297479192,2.0,4.35,14,4.929076359307592,0.8074959381716003,overpriced
155.00000000000003,5.043425116919247,0.0,5.0,10,4.212705073636462,0.8307200432827848,overpriced
169.0,5.1298987149230735,1.0,5.0,24,4.7638622660858,0.3660364488372734,normal
102.00000000000004,4.624972813284272,0.0,4.25,9,4.116324457856655,0.5086483554276162,normal
30.000000000000004,3.4011973816621555,1.0,4.5,5,4.4599438569298435,-1.058746475267688,underpriced
110.00000000000004,4.700480365792417,1.0,4.5,23,4.695250982863455,0.005229382928961357,normal
34.99999999999998,3.555348061489413,1.0,4.4,7,4.474981360121705,-0.9196332986322924,underpriced
99.0,4.59511985013459,1.0,5.0,21,4.724644411763532,-0.12952456162894244,normal
85.00000000000001,4.442651256490317,1.0,4.7,18,4.65210335837231,-0.20945210188199326,normal
85.00000000000001,4.442651256490317,0.0,4.45,22,4.308483959299122,0.1341672971911949,normal
179.99999999999986,5.1929568508902095,1.0,4.5,9,4.5122343293595355,0.680722521530674,normal
179.99999999999986,5.1929568508902095,2.0,4.0,17,4.929417148049414,0.2635397028407951,normal
289.99999999999994,5.66988092298052,1.0,4.95,15,4.640654836607502,1.0292260863730176,overpriced
375.00000000000057,5.926926025970412,2.0,5.0,18,5.053567096386683,0.8733589295837296,overpriced
85.00000000000001,4.442651256490317,1.0,5.0,24,4.7638622660858,-0.32121100959548343,normal
57.999999999999986,4.060443010546419,1.0,5.0,11,4.593918230689304,-0.5334752201428845,normal
85.00000000000001,4.442651256490317,0.0,5.0,24,4.395721727140382,0.046929529349934995,normal
169.9999999999999,5.135798437050261,1.0,4.8,18,4.663211091395294,0.47258734565496674,normal
119.99999999999996,4.787491742782046,1.0,5.0,2,4.476264667722498,0.3112270750595476,normal
160.00000000000009,5.0751738152338275,1.0,4.9,27,4.791972387385084,0.28320142784874314,normal
100.00000000000004,4.605170185988092,0.0,4.0,14,4.153918215836309,0.451251970151783,normal
110.00000000000004,4.700480365792417,1.0,4.7,16,4.625958122157464,0.07452224363495219,normal
52.000000000000036,3.951243718581428,1.0,4.6,16,4.61485038913448,-0.6636066705530519,normal
110.99999999999996,4.709530201312334,1.0,4.9,15,4.63510097009601,0.07442923121632372,normal
89.99999999999967,4.4998096703302615,1.0,4.7,13,4.586740267835196,-0.08693059750493415,normal
109.00000000000009,4.691347882229144,1.0,4.25,19,4.615191177876303,0.07615670435284105,normal
55.000000000000014,4.007333185232471,1.0,5.0,23,4.750789647978378,-0.7434564627459066,underpriced
94.0,4.543294782270004,1.0,4.55,20,4.661586995052679,-0.11829221278267532,normal
115.0,4.74493212836325,0.0,4.65,22,4.330699425345091,0.4142327030181594,normal
103.0000000000001,4.634728988229637,0.0,5.0,20,4.343431254710691,0.29129773351894617,normal
950.0000000000018,6.856461984594588,4.0,4.9,31,5.9486844766510325,0.9077775079435559,overpriced
64.99999999999999,4.174387269895637,1.0,4.75,27,4.775310787850607,-0.6009235179549703,normal
275.00000000000057,5.6167710976665735,2.0,3.0,21,4.870630290249262,0.7461408074173113,overpriced
59.99999999999993,4.0943445622220995,1.0,5.0,15,4.646208703118995,-0.5518641408968952,normal
99.0,4.59511985013459,1.0,4.7,13,4.586740267835196,0.008379582299394173,normal
70.00000000000003,4.248495242049359,1.0,4.7,19,4.665175976479732,-0.4166807344303729,normal
184.99999999999991,5.220355825078324,0.0,5.0,24,4.395721727140382,0.8246340979379427,overpriced
99.0,4.59511985013459,1.0,4.85,22,4.721055430336477,-0.12593558020188755,normal
198.99999999999997,5.293304824724492,1.0,4.7,14,4.599812885942619,0.6934919387818734,normal
324.99999999999994,5.783825182329737,0.0,5.0,13,4.251922927958731,1.5319022543710066,overpriced
110.99999999999996,4.709530201312334,1.0,4.65,19,4.659622109968241,0.049908091344092576,normal
37.99999999999999,3.6375861597263857,1.0,4.5,24,4.708323600970878,-1.0707374412444928,underpriced
34.99999999999998,3.555348061489413,1.0,5.0,16,4.659281321226418,-1.1039332597370048,underpriced
39.99999999999998,3.688879454113936,1.0,5.0,27,4.803080120408069,-1.114200666294133,underpriced
104.99999999999996,4.653960350157523,0.0,5.0,10,4.212705073636462,0.4412552765210611,normal
38.99999999999999,3.6635616461296463,1.0,4.75,24,4.736092933528338,-1.072531287398692,underpriced
46.0,3.828641396489095,1.0,4.85,24,4.747200666551324,-0.9185592700622287,underpriced
175.00000000000009,5.1647859739235145,1.0,4.7,12,4.573667649727772,0.5911183241957421,normal
100.00000000000004,4.605170185988092,1.0,4.75,13,4.592294134346687,0.012876051641404374,normal
79.0,4.3694478524670215,1.0,4.7,23,4.717466448909424,-0.34801859644240274,normal
39.99999999999998,3.688879454113936,1.0,4.0,14,4.522058754781727,-0.8331793006677914,underpriced
135.99999999999991,4.9126548857360515,1.0,4.95,38,4.941325053078228,-0.028670167342176534,normal
89.99999999999967,4.4998096703302615,1.0,5.0,23,4.750789647978378,-0.2509799776481163,normal
85.00000000000001,4.442651256490317,1.0,4.75,20,4.683802461098647,-0.24115120460833062,normal
125.00000000000004,4.8283137373023015,1.0,4.9,23,4.739681914955393,0.08863182234690825,normal
64.99999999999999,4.174387269895637,1.0,5.0,18,4.6854265574412635,-0.5110392875456267,normal
